timestamp,gct_ms,swing_time,stride_time,gait_cycle_time,cadence,gct_pct,activity_type,speed_mps,vgrf_average,fsa_deg,stride_len_m,vgrf_impulse_bws,vgrf_active_peak_bw,lr_instantaneous_bwps,vgrf_curve_bn_output_0,vgrf_curve_bn_output_1,vgrf_curve_bn_output_2,vgrf_curve_bn_output_3
1770666537.9093645,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.5481428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770666538.442956,132.030945,377.18985,533.591553,509.220795,112.445557,25.928036,2,6.822079,1.904193,-8.772623,3.640204,0.251412,3.097873,263.020752,1.147015,2.469846,0.682137,3.437472
1770666538.967606,137.504486,393.521698,524.612854,531.026184,114.370056,25.894106,2,7.528185,1.906631,-8.38031,3.949383,0.26217,3.102283,274.345123,1.147015,2.469846,0.682137,3.437472
1770666539.512767,126.557404,405.751495,545.13562,532.308899,110.064354,23.775181,2,7.774367,2.072666,-12.356867,4.238084,0.262311,3.414532,350.002686,1.147015,2.469846,0.682137,3.437472
1770666540.055362,124.367996,415.636963,542.570251,540.004944,110.584755,23.030899,2,8.06602,2.138236,-13.015549,4.376382,0.265928,3.544297,377.51001,1.147015,2.469846,0.682137,3.437472
1770666540.594109,124.367996,414.354248,538.722229,538.722229,111.374649,23.085737,2,8.275764,2.133261,-11.579983,4.458338,0.265309,3.534323,395.354156,1.147015,2.469846,0.682137,3.437472
1770666541.139269,118.89444,419.827789,545.13562,538.722229,110.064354,22.06971,2,7.858656,2.22946,-14.074097,4.284034,0.26507,3.730907,500.0,1.147015,2.469846,0.682137,3.437472
1770666541.679312,128.746811,422.802124,540.004944,551.54895,111.110092,23.342772,2,8.151745,2.110252,-10.28446,4.401982,0.271688,3.488468,428.460815,1.147015,2.469846,0.682137,3.437472
1770666542.275778,137.504486,469.199371,596.442505,606.703857,100.596451,22.664185,2,7.658823,2.172127,-7.697151,4.568048,0.298677,3.6128,273.294342,1.147015,2.469846,0.682137,3.437472
1770666542.873528,148.451584,462.100281,597.725098,610.55188,100.380592,24.314327,2,7.125841,2.027674,-7.378994,4.259294,0.301011,3.327607,238.537994,1.147015,2.469846,0.682137,3.437472
1770666543.491813,155.019836,470.924072,618.247864,625.943909,97.048454,24.765772,2,6.725109,1.991509,3.289874,4.157784,0.308723,3.25898,326.058441,1.147015,2.469846,0.682137,3.437472
1770666544.161406,179.103439,518.670105,669.55481,697.77356,89.611786,25.667847,2,6.033053,1.923053,0.81703,4.03946,0.344425,3.132123,254.233414,1.147015,2.469846,0.682137,3.437472
1770666544.901544,199.902908,564.56958,740.101746,764.472473,81.069931,26.14913,2,5.3376,1.888462,2.62481,3.950367,0.377509,3.069536,284.617676,1.147015,2.469846,0.682137,3.437472
1770666545.6404,231.64949,544.367065,738.819092,776.016541,81.210678,29.851103,2,4.580156,1.65968,4.7152,3.383907,0.384464,2.681185,241.032623,1.147015,2.469846,0.682137,3.437472
