timestamp,gct_ms,swing_time,stride_time,gait_cycle_time,cadence,gct_pct,activity_type,speed_mps,vgrf_average,fsa_deg,stride_len_m ,vgrf_impulse_bws,vgrf_active_peak_bw,lr_instantaneous_bwps
76.708750, 650.983276, 392.766724, 1108.750000, 1043.750000, 54.114994, 62.369656, 3, 1.240183, 0.818954, 18.215311, 1.375053, 0.533126, 1.113633, 21.805285
77.766250, 610.231323, 404.768677, 1057.500000, 1015.000000, 56.737587, 60.121311, 3, 1.357702, 0.827147, 15.957354, 1.435770, 0.504751, 1.158145, 24.986032
78.793750, 631.805908, 418.194092, 1027.500000, 1050.000000, 58.394161, 60.171993, 3, 1.357357, 0.822678, 15.802340, 1.394684, 0.519773, 1.165419, 23.268478
79.852500, 654.579041, 427.920959, 1058.750000, 1082.500000, 56.670601, 60.469200, 3, 1.329298, 0.818281, 14.831552, 1.407395, 0.535629, 1.150958, 22.480322
80.965000, 673.756470, 458.743530, 1112.500000, 1132.500000, 53.932583, 59.492844, 3, 1.215896, 0.814808, 8.849017, 1.352684, 0.548982, 1.105630, 17.403397
82.073750, 727.692871, 437.307129, 1108.750000, 1165.000000, 54.114994, 62.462910, 3, 1.129171, 0.806023, 9.099254, 1.251968, 0.586537, 1.162172, 23.522316
83.227500, 859.537537, 431.712463, 1153.750000, 1291.250000, 52.004333, 66.566315, 3, 1.018073, 0.789189, 4.112577, 1.174602, 0.678338, 1.010783, 10.000000
84.571250, 817.586975, 482.413025, 1343.750000, 1300.000000, 44.651161, 62.891304, 3, 0.920134, 0.793956, 11.823888, 1.236430, 0.649128, 1.010639, 10.000000
85.866250, 807.998230, 477.001770, 1295.000000, 1285.000000, 46.332047, 62.879242, 3, 0.947299, 0.795116, 10.664251, 1.226753, 0.642452, 1.013514, 10.000000
87.196250, 991.382141, 529.867859, 1330.000000, 1521.250000, 45.112782, 65.168915, 3, 0.846455, 0.776833, 4.362628, 1.125785, 0.770139, 0.998104, 10.000000
92.738750, 561.089233, 406.410767, 1018.750000, 967.500000, 58.895706, 57.993721, 3, 1.608380, 0.838609, 22.076925, 1.638537, 0.470534, 1.263557, 37.448906
93.718750, 580.266602, 419.733398, 980.000000, 1000.000000, 61.224491, 58.026661, 3, 1.647574, 0.833905, 20.140364, 1.614623, 0.483887, 1.264400, 35.442345
94.701250, 583.862366, 402.387634, 982.500000, 986.250000, 61.068703, 59.200241, 3, 1.583631, 0.833057, 16.892378, 1.555918, 0.486391, 1.282980, 36.911411
95.706250, 599.444031, 421.805969, 1005.000000, 1021.250000, 59.701492, 58.697094, 3, 1.474439, 0.829502, 15.114729, 1.481811, 0.497240, 1.228371, 31.142338
96.735000, 623.415771, 430.334229, 1028.750000, 1053.750000, 58.323208, 59.161640, 3, 1.394320, 0.824379, 13.297154, 1.434407, 0.513931, 1.172157, 24.841530
97.801250, 654.579041, 444.170959, 1066.250000, 1098.750000, 56.271980, 59.574883, 3, 1.255214, 0.818281, 13.745003, 1.338372, 0.535629, 1.137093, 20.389450
98.918750, 726.494324, 466.005676, 1117.500000, 1192.500000, 53.691277, 60.921955, 3, 1.093917, 0.806204, 11.492913, 1.222452, 0.585702, 1.093793, 15.488831
105.795000, 588.656738, 413.843262, 1056.250000, 1002.500000, 56.804733, 58.718880, 3, 1.433168, 0.831943, 15.273532, 1.513783, 0.489729, 1.158511, 25.691725
106.788750, 583.862366, 404.887634, 993.750000, 988.750000, 60.377357, 59.050552, 3, 1.490013, 0.833057, 17.404104, 1.480701, 0.486391, 1.199657, 28.053814
107.778750, 594.649658, 406.600342, 990.000000, 1001.250000, 60.606060, 59.390728, 3, 1.505969, 0.830576, 20.021261, 1.490909, 0.493902, 1.228069, 30.973259
108.785000, 606.635559, 412.114441, 1006.250000, 1018.750000, 59.627331, 59.547050, 3, 1.511994, 0.827922, 15.992859, 1.521444, 0.502247, 1.222256, 30.720146
109.822500, 622.217163, 431.532837, 1037.500000, 1053.750000, 57.831326, 59.047890, 3, 1.321705, 0.824626, 13.771965, 1.371269, 0.513096, 1.160635, 24.260052
110.850000, 613.827087, 404.922913, 1027.500000, 1018.750000, 58.394161, 60.252964, 3, 1.325076, 0.826380, 17.386168, 1.361516, 0.507255, 1.187361, 27.370941
111.881250, 628.210144, 418.039856, 1031.250000, 1046.250000, 58.181820, 60.043980, 3, 1.302607, 0.823401, 14.047343, 1.343313, 0.517269, 1.187999, 26.296341
112.932500, 710.912659, 426.587341, 1051.250000, 1137.500000, 57.074909, 62.497818, 3, 1.227569, 0.808613, 12.496384, 1.290482, 0.574853, 1.230717, 28.685875
114.177500, 821.182739, 538.817261, 1245.000000, 1360.000000, 48.192772, 60.381084, 3, 0.919950, 0.793529, 9.074669, 1.145338, 0.651632, 1.012098, 10.000000
115.493750, 737.281616, 491.468384, 1316.250000, 1228.750000, 45.584045, 60.002571, 3, 1.000647, 0.804595, 9.380092, 1.317101, 0.593213, 1.027641, 12.717731
116.676250, 833.168579, 449.331421, 1182.500000, 1282.500000, 50.739956, 64.964417, 3, 1.015464, 0.792130, 13.592587, 1.200786, 0.659978, 1.104528, 18.782265
118.086250, 1000.000000, 635.000000, 1410.000000, 1635.000000, 42.553192, 61.162079, 3, 0.880671, 0.776139, 10.100199, 1.241747, 0.776139, 0.985555, 10.000000
119.692500, 1000.000000, 610.000000, 1606.250000, 1610.000000, 37.354084, 62.111801, 3, 0.691315, 0.776139, 9.881455, 1.110426, 0.776139, 0.965506, 10.000000
125.192500, 195.023178, 536.226807, 766.250000, 731.250000, 78.303429, 26.669836, 2, 3.911821, 1.852444, -0.839303, 2.997433, 0.361270, 3.005447, 126.712982
125.928750, 177.953979, 538.296021, 736.250000, 716.250000, 81.494057, 24.845232, 2, 4.575138, 1.985279, -0.021979, 3.368445, 0.353288, 3.247271, 132.647797
126.660000, 165.152069, 551.097900, 731.250000, 716.250000, 82.051285, 23.057880, 2, 4.923274, 2.135786, -0.269816, 3.600144, 0.352729, 3.539381, 145.601074
127.371250, 161.951599, 545.548401, 711.250000, 707.500000, 84.358521, 22.890686, 2, 5.384510, 2.151066, 0.938739, 3.829732, 0.348369, 3.570115, 223.405518
128.078750, 154.483826, 544.266174, 707.500000, 698.750000, 84.805656, 22.108599, 2, 5.668766, 2.225616, 1.111841, 4.010653, 0.343822, 3.722899, 265.725525
128.765000, 156.617477, 532.132507, 686.250000, 688.750000, 87.431694, 22.739380, 2, 5.929329, 2.165089, 0.777674, 4.069002, 0.339091, 3.598493, 282.714050
129.462500, 150.216522, 539.783447, 697.500000, 690.000000, 86.021507, 21.770510, 2, 6.048772, 2.259501, -0.038214, 4.219018, 0.339414, 3.793905, 188.709366
130.148750, 154.483826, 536.766174, 686.250000, 691.250000, 87.431694, 22.348475, 2, 6.055281, 2.202196, 0.048742, 4.155437, 0.340204, 3.674393, 282.508881
130.833750, 158.751129, 531.248901, 685.000000, 690.000000, 87.591240, 23.007410, 2, 6.096059, 2.140375, 0.648565, 4.175800, 0.339787, 3.548591, 284.239349
131.518750, 151.283356, 524.966675, 685.000000, 676.250000, 87.591240, 22.370920, 2, 6.149344, 2.200030, -0.986378, 4.212301, 0.332828, 3.669931, 188.803558
132.205000, 147.016052, 534.233948, 686.250000, 681.250000, 87.431694, 21.580338, 2, 6.034560, 2.279027, -2.233920, 4.141217, 0.335054, 3.835267, 189.315353
132.873750, 149.149704, 522.100281, 668.750000, 671.250000, 89.719627, 22.219696, 2, 6.219576, 2.214706, -0.555499, 4.159341, 0.330323, 3.700246, 202.998062
133.546250, 152.350174, 523.899841, 672.500000, 676.250000, 89.219330, 22.528677, 2, 6.255486, 2.184930, 1.115891, 4.206814, 0.332874, 3.638931, 327.382782
134.227500, 142.748749, 527.251221, 681.250000, 670.000000, 88.073395, 21.305782, 2, 6.314093, 2.307833, -0.580790, 4.301476, 0.329440, 3.896874, 286.475708
134.908750, 147.016052, 539.233948, 681.250000, 686.250000, 88.073395, 21.423105, 2, 6.412841, 2.295434, -0.560542, 4.368748, 0.337466, 3.870268, 204.950241
135.585000, 151.283356, 529.966675, 676.250000, 681.250000, 88.724586, 22.206732, 2, 6.435236, 2.215973, 0.323859, 4.351828, 0.335240, 3.702872, 328.054565
136.257500, 154.483826, 521.766174, 672.500000, 676.250000, 89.219330, 22.844189, 2, 6.377462, 2.155356, 0.283510, 4.288843, 0.332968, 3.578778, 296.336639
136.951250, 147.016052, 537.983948, 693.750000, 685.000000, 86.486488, 21.462198, 2, 6.315131, 2.291332, -0.402754, 4.381122, 0.336863, 3.861496, 208.224396
137.632500, 151.283356, 534.966675, 681.250000, 686.250000, 88.073395, 22.044933, 2, 6.155290, 2.231917, -2.667892, 4.193292, 0.337652, 3.736030, 206.686630
138.315000, 152.350174, 531.399841, 682.500000, 683.750000, 87.912086, 22.281561, 2, 6.148944, 2.208678, 0.203843, 4.196654, 0.336492, 3.687772, 292.397339
139.020000, 156.617477, 553.382507, 705.000000, 710.000000, 85.106384, 22.058800, 2, 5.951865, 2.230541, -0.780879, 4.196064, 0.349342, 3.733161, 186.731873
139.711250, 154.483826, 534.266174, 691.250000, 688.750000, 86.799278, 22.429592, 2, 5.938381, 2.194389, -1.083790, 4.104906, 0.338998, 3.658328, 204.696075
140.398750, 154.483826, 533.016174, 687.500000, 687.500000, 87.272728, 22.470375, 2, 5.903256, 2.190486, -1.666273, 4.058488, 0.338395, 3.650315, 193.209747
141.091250, 152.350174, 537.649841, 692.500000, 690.000000, 86.642601, 22.079737, 2, 5.904368, 2.228468, -0.268822, 4.088775, 0.339507, 3.728838, 192.251663
141.788750, 158.751129, 546.248901, 697.500000, 705.000000, 86.021507, 22.517891, 2, 6.151855, 2.185956, -0.000921, 4.290919, 0.347023, 3.641031, 197.256073
142.498750, 160.884781, 551.615234, 710.000000, 712.500000, 84.507042, 22.580320, 2, 5.970095, 2.180033, 0.216396, 4.238767, 0.350734, 3.628919, 243.660934
143.217500, 155.550644, 556.949341, 718.750000, 712.500000, 83.478264, 21.831669, 2, 5.675560, 2.253293, -0.772264, 4.079309, 0.350501, 3.780824, 181.415802
143.922500, 160.884781, 550.365234, 705.000000, 711.250000, 85.106384, 22.620005, 2, 5.649915, 2.176285, 0.631667, 3.983190, 0.350131, 3.621270, 233.777695
