timestamp,gct_ms,swing_time,stride_time,gait_cycle_time,cadence,gct_pct,activity_type,speed_mps,vgrf_average,fsa_deg,stride_len_m ,vgrf_impulse_bws,vgrf_active_peak_bw,lr_instantaneous_bwps
92.271250, 644.990356, 421.259644, 1112.500000, 1066.250000, 53.932583, 60.491474, 3, 1.343404, 0.820094, 18.688969, 1.494537, 0.528953, 1.124581, 23.259602
93.333750, 733.685852, 421.314148, 1062.500000, 1155.000000, 56.470589, 63.522583, 3, 1.277021, 0.805126, 17.083195, 1.356835, 0.590710, 1.248714, 30.876308
94.557500, 1000.000000, 626.250000, 1223.750000, 1626.250000, 49.029621, 61.491161, 3, 0.650996, 0.776139, 0.377937, 0.796657, 0.776139, 0.959668, 10.000000
96.221250, 682.146545, 525.353455, 1663.750000, 1207.500000, 36.063110, 56.492466, 3, 1.294632, 0.813350, 16.600584, 2.153944, 0.554824, 0.994195, 15.787901
97.346250, 656.976257, 441.773743, 1125.000000, 1098.750000, 53.333332, 59.793060, 3, 1.360407, 0.817835, 16.045147, 1.530458, 0.537298, 1.132501, 24.000500
98.432500, 683.345154, 430.404846, 1086.250000, 1113.750000, 55.235905, 61.355347, 3, 1.329803, 0.813145, 14.097369, 1.444498, 0.555659, 1.140714, 22.291502
99.556250, 724.097107, 442.152893, 1123.750000, 1166.250000, 53.392658, 62.087643, 3, 1.262047, 0.806568, 11.115887, 1.418225, 0.584033, 1.136843, 22.516539
100.768750, 746.870300, 489.379700, 1212.500000, 1236.250000, 49.484535, 60.414177, 3, 1.138569, 0.803205, 10.063655, 1.380515, 0.599890, 1.032240, 11.059261
101.986250, 775.636414, 471.863586, 1217.500000, 1247.500000, 49.281315, 62.175262, 3, 1.287072, 0.799239, 7.911244, 1.567010, 0.619919, 1.045199, 13.911791
103.200000, 654.579041, 432.920959, 1213.750000, 1087.500000, 49.433575, 60.191177, 3, 1.348194, 0.818281, 18.230352, 1.636371, 0.535629, 1.105034, 24.966286
104.263750, 616.224243, 407.525757, 1063.750000, 1023.750000, 56.404232, 60.192841, 3, 1.450778, 0.825874, 17.670383, 1.543265, 0.508924, 1.165567, 28.187229
105.290000, 619.820007, 410.179993, 1026.250000, 1030.000000, 58.465286, 60.176701, 3, 1.483542, 0.825122, 17.002270, 1.522485, 0.511427, 1.192007, 29.526524
106.301250, 635.401672, 392.098328, 1011.250000, 1027.500000, 59.332508, 61.839581, 3, 1.479305, 0.821963, 18.711252, 1.495947, 0.522276, 1.233035, 33.290688
107.331250, 606.635559, 393.364441, 1030.000000, 1000.000000, 58.252426, 60.663559, 3, 1.460970, 0.827922, 17.484694, 1.504799, 0.502247, 1.185197, 29.194855
108.322500, 570.677917, 383.072083, 991.250000, 953.750000, 60.529633, 59.835167, 3, 1.561765, 0.836217, 18.010754, 1.548100, 0.477211, 1.255766, 37.209846
109.258750, 507.152771, 362.847229, 936.250000, 870.000000, 64.085449, 58.293419, 3, 1.777085, 0.853745, 16.912470, 1.663796, 0.432979, 1.253128, 36.586285
110.343750, 287.811279, 568.438721, 1085.000000, 856.250000, 55.299538, 33.612995, 3, 2.722112, 0.973750, 23.879608, 2.953492, 0.280256, 1.443860, 83.774002
111.038750, 139.548279, 399.201721, 695.000000, 538.750000, 86.330933, 25.902233, 2, 4.902901, 1.906047, -5.005260, 3.407516, 0.265986, 3.101226, 254.467377
111.583750, 129.946854, 403.803162, 545.000000, 533.750000, 110.091743, 24.346014, 2, 6.788120, 2.025092, -2.605123, 3.699525, 0.263154, 3.322670, 341.576050
