timestamp,gctMs,swingTime,strideTime,gaitCycleTime,cadence,gctPct,activityType,speedMps,vgrfAverage,fsaDeg,strideLenM,vgrfImpulseBws,vgrfActivePeakBw,lrInstantaneousBwps,vgrfCurveBnOutput0,vgrfCurveBnOutput1,vgrfCurveBnOutput2,vgrfCurveBnOutput3,latitude,longitude
1762898982.789803,228.542343,546.783569,762.800415,775.325928,78.657532,29.476938,2,3.861456,1.680193,3.818213,2.94552,0.383995,2.714191,165.623322,1.655608,2.134375,1.003353,3.350073,45.513309528738425,-122.82994931150608
1762898983.576438,221.059372,556.771606,786.598816,777.830994,76.277763,28.419975,2,3.683856,1.741057,1.013302,2.897717,0.384877,2.814225,234.430008,1.655608,2.134375,1.003353,3.350073,45.513309528738425,-122.82994931150608
1762898984.360569,224.266357,563.585022,784.09375,787.851379,76.521461,28.465567,2,3.606867,1.738338,1.063287,2.828122,0.389851,2.809689,218.581863,1.655608,2.134375,1.003353,3.350073,45.513285021725636,-122.82988835836669
1762898985.159743,222.128372,574.490845,799.124329,796.619202,75.082184,27.883884,2,3.52786,1.773691,0.974199,2.819199,0.393987,2.869156,115.009773,1.655608,2.134375,1.003353,3.350073,45.513285021725636,-122.82988835836669
1762898985.958904,211.438385,575.1604,799.124329,786.598816,75.082184,26.880079,2,3.573537,1.838297,0.89175,2.8557,0.388686,2.980576,128.809341,1.655608,2.134375,1.003353,3.350073,45.513285021725636,-122.82988835836669
1762898986.749297,207.162384,578.183838,790.356445,785.346252,75.915115,26.378477,2,3.825192,1.872423,1.42868,3.023265,0.387896,3.04086,187.885651,1.655608,2.134375,1.003353,3.350073,45.513285021725636,-122.82988835836669
1762898987.547205,210.369385,591.26001,797.871765,801.629395,75.200058,26.242723,2,3.822896,1.881883,1.203837,3.05018,0.395891,3.057747,188.892136,1.655608,2.134375,1.003353,3.350073,45.513285021725636,-122.82988835836669
1762898988.333852,210.369385,576.229431,786.598816,786.598816,76.277763,26.744179,2,3.904119,1.847416,2.215132,3.070976,0.38864,2.996588,212.465042,1.655608,2.134375,1.003353,3.350073,45.51311603323997,-122.82955677434677
1762898989.133013,207.162384,588.204224,799.124329,795.366638,75.082184,26.04615,2,3.808083,1.895756,1.160566,3.043132,0.392729,3.082649,185.708984,1.655608,2.134375,1.003353,3.350073,45.51311603323997,-122.82955677434677
1762898989.929669,217.852371,591.292297,796.619202,809.144653,75.318298,26.923784,2,3.700478,1.835383,0.762673,2.947872,0.399843,2.975475,136.252914,1.655608,2.134375,1.003353,3.350073,45.51311603323997,-122.82955677434677
1762898990.728843,215.714386,580.904785,799.124329,796.619202,75.082184,27.078733,2,3.734993,1.825131,1.868516,2.984724,0.393707,2.957582,185.814331,1.655608,2.134375,1.003353,3.350073,45.51311603323997,-122.82955677434677
1762898991.535519,213.576385,590.558105,806.639587,804.13446,74.38266,26.559786,2,3.718381,1.859939,1.337157,2.999393,0.397239,3.018692,182.940247,1.655608,2.134375,1.003353,3.350073,45.51311603323997,-122.82955677434677
1762898992.338438,214.645386,589.489075,802.881958,804.13446,74.730789,26.692724,2,3.700639,1.850893,1.500357,2.971177,0.397286,3.002712,158.489594,1.655608,2.134375,1.003353,3.350073,45.51311603323997,-122.82955677434677
1762898993.148884,213.576385,595.568237,810.397217,809.144653,74.037766,26.395327,2,3.775034,1.871255,0.959295,3.059277,0.399656,3.038782,164.689163,1.655608,2.134375,1.003353,3.350073,45.51311603323997,-122.82955677434677
1762898993.949297,214.645386,586.984009,800.376831,801.629395,74.964691,26.776138,2,3.756804,1.845263,2.57252,3.006859,0.396077,2.992801,210.665146,1.655608,2.134375,1.003353,3.350073,45.51311603323997,-122.82955677434677
1762898994.759731,213.576385,595.568237,810.397217,809.144653,74.037766,26.395327,2,3.838279,1.871255,1.732725,3.110531,0.399656,3.038782,213.050049,1.655608,2.134375,1.003353,3.350073,45.51311578275717,-122.8295552645812
1762898995.561409,213.576385,588.052979,801.629395,801.629395,74.847557,26.642784,2,3.753865,1.854281,0.481831,3.009209,0.396031,3.008688,130.546402,1.655608,2.134375,1.003353,3.350073,45.51311578275717,-122.8295552645812
1762898996.374349,217.852371,600.06012,812.902283,817.912476,73.809608,26.63517,2,3.620931,1.854798,1.068968,2.943463,0.404072,3.009602,145.869797,1.655608,2.134375,1.003353,3.350073,45.513097884296585,-122.82951181485686
1762898997.169752,224.266357,578.615601,795.366638,802.881958,75.436905,27.932667,2,3.683755,1.770669,0.114926,2.929935,0.397102,2.864033,114.133568,1.655608,2.134375,1.003353,3.350073,45.513097884296585,-122.82951181485686
1762898997.97644,237.094315,584.575806,806.639587,821.670105,74.38266,28.855171,2,3.554026,1.715456,2.782201,2.866818,0.406725,2.771765,228.097916,1.655608,2.134375,1.003353,3.350073,45.513097884296585,-122.82951181485686
1762898998.774349,240.301331,561.328064,797.871765,801.629395,75.200058,29.976612,2,3.289321,1.652914,-0.458008,2.624457,0.397197,2.670377,130.597565,1.655608,2.134375,1.003353,3.350073,45.513097884296585,-122.82951181485686
1762898999.571004,242.439331,556.684998,796.619202,799.124329,75.318298,30.338123,2,3.186402,1.633738,-0.595976,2.538349,0.396082,2.639957,100.57946,1.655608,2.134375,1.003353,3.350073,45.513097884296585,-122.82951181485686
1762899000.378945,232.818344,563.800842,807.892151,796.619202,74.267342,29.225803,2,3.230056,1.694255,0.544212,2.609537,0.394454,2.737024,121.950516,1.655608,2.134375,1.003353,3.350073,45.512994156695314,-122.82944499475724
1762899001.189379,228.542343,576.844666,810.397217,805.387024,74.037766,28.376711,2,3.403088,1.743645,1.480363,2.757853,0.398497,2.818548,142.382599,1.655608,2.134375,1.003353,3.350073,45.512994156695314,-122.82944499475724
1762899002.009846,222.128372,590.773926,820.417542,812.902283,73.133492,27.325348,2,3.49303,1.809053,0.973018,2.865743,0.401842,2.929703,156.225143,1.655608,2.134375,1.003353,3.350073,45.512994156695314,-122.82944499475724
1762899002.81527,237.094315,585.828308,805.387024,822.922607,74.498344,28.811253,2,3.520235,1.718005,0.834018,2.835151,0.407329,2.775967,137.77858,1.655608,2.134375,1.003353,3.350073,45.512994156695314,-122.82944499475724
1762899003.635724,236.02533,583.139648,820.417542,819.164978,73.133492,28.812918,2,3.434402,1.717908,0.936645,2.817643,0.40547,2.775808,146.624802,1.655608,2.134375,1.003353,3.350073,45.512994156695314,-122.82944499475724
1762899004.449928,236.02533,578.129456,814.154785,814.154785,73.69606,28.990227,2,3.308618,1.707668,0.652114,2.693727,0.403053,2.758959,120.189789,1.655608,2.134375,1.003353,3.350073,45.512735656083045,-122.82934635439705
1762899005.245331,272.371277,565.581909,795.366638,837.953186,75.436905,32.504356,2,3.245659,1.527768,1.811559,2.581489,0.41612,2.477482,185.38295,1.655608,2.134375,1.003353,3.350073,45.51271499009616,-122.82933476613793
1762899006.055765,261.681274,536.190491,810.397217,797.871765,74.037766,32.797413,2,3.031894,1.514507,0.105519,2.457039,0.396318,2.457822,150.767136,1.655608,2.134375,1.003353,3.350073,45.51271499009616,-122.82933476613793
1762899006.869969,242.439331,549.169678,814.154785,791.609009,73.69606,30.626144,2,3.04521,1.618784,-1.958978,2.479273,0.392457,2.616452,109.785034,1.655608,2.134375,1.003353,3.350073,45.51269586835048,-122.82932255426509
1762899007.689171,227.473358,574.156006,819.164978,801.629395,73.245316,28.376373,2,3.056691,1.743665,0.742568,2.503934,0.396637,2.818582,87.256966,1.655608,2.134375,1.003353,3.350073,45.51269252438526,-122.82932047592303
1762899008.5159,228.542343,599.390442,826.680298,827.9328,72.579445,27.603971,2,3.190184,1.791234,0.606113,2.637262,0.409373,2.89906,109.479805,1.655608,2.134375,1.003353,3.350073,45.512680158190854,-122.82934692674625
1762899009.330091,211.438385,582.675781,814.154785,794.114136,73.69606,26.625692,2,3.462279,1.855443,0.963205,2.818831,0.392312,3.010741,122.313911,1.655608,2.134375,1.003353,3.350073,45.51267934826647,-122.82936008123251
1762899010.14804,217.852371,607.575378,817.912476,825.427734,73.357483,26.392666,2,3.60357,1.871439,0.464567,2.947405,0.407697,3.039109,126.012184,1.655608,2.134375,1.003353,3.350073,45.51267934826647,-122.82936008123251
1762899010.968506,218.921371,602.748718,820.417542,821.670105,73.133492,26.643463,2,3.639522,1.854234,0.478327,2.985928,0.405932,3.008607,144.563629,1.655608,2.134375,1.003353,3.350073,45.51267934826672,-122.82936008123252
1762899011.787708,213.576385,599.325928,819.164978,812.902283,73.245316,26.273315,2,3.632716,1.879743,0.612237,2.975793,0.401469,3.05392,134.001755,1.655608,2.134375,1.003353,3.350073,45.512681901585786,-122.82939896701109
1762899012.604418,228.542343,605.653198,816.659912,834.195557,73.469994,27.396736,2,3.563595,1.804453,1.451626,2.910245,0.412394,2.921767,158.583084,1.655608,2.134375,1.003353,3.350073,45.51276454432145,-122.82949974723931
1762899013.428629,221.059372,594.347961,824.175171,815.407349,72.800056,27.1103,2,3.577565,1.823057,1.14249,2.94854,0.403004,2.953973,133.544403,1.655608,2.134375,1.003353,3.350073,45.51275310272921,-122.82949466057524
1762899014.247831,221.059372,598.105591,819.164978,819.164978,73.245316,26.985941,2,3.676547,1.831257,0.044872,3.011698,0.404816,2.968262,153.412659,1.655608,2.134375,1.003353,3.350073,45.512742899858615,-122.82948517077698
1762899015.05953,225.335358,591.324585,811.64978,816.659912,73.923508,27.592314,2,3.492657,1.791972,0.382856,2.834814,0.403795,2.900325,111.775307,1.655608,2.134375,1.003353,3.350073,45.512742899858615,-122.82948517077698
1762899015.882489,226.404358,597.770813,822.922607,824.175171,72.910866,27.470415,2,3.613272,1.79973,0.916909,2.973443,0.407467,2.913637,168.675644,1.655608,2.134375,1.003353,3.350073,45.512748120695875,-122.82946947441431
1762899016.69043,224.266357,581.120667,807.892151,805.387024,74.267342,27.845787,2,3.568084,1.776057,0.570404,2.882627,0.39831,2.873176,131.894867,1.655608,2.134375,1.003353,3.350073,45.51276741527893,-122.82946433728132
1762899017.505874,226.404358,591.508118,815.407349,817.912476,73.582855,27.680758,2,3.486923,1.786386,0.776175,2.843263,0.404446,2.890771,134.068817,1.655608,2.134375,1.003353,3.350073,45.5127838384496,-122.82946845227093
1762899018.333844,227.473358,601.712036,827.9328,829.185364,72.46965,27.433353,2,3.444973,1.802102,0.145028,2.852206,0.40993,2.917718,129.733307,1.655608,2.134375,1.003353,3.350073,45.51279394147436,-122.82946705794168
1762899019.148048,232.818344,587.599182,814.154785,820.417542,73.69606,28.378031,2,3.460138,1.743566,0.239208,2.817088,0.405934,2.818416,114.393875,1.655608,2.134375,1.003353,3.350073,45.51279394147436,-122.82946705794168
1762899019.969754,225.335358,587.566895,821.670105,812.902283,73.022003,27.719858,2,3.493185,1.783928,0.45232,2.870246,0.401982,2.886575,113.85685,1.655608,2.134375,1.003353,3.350073,45.51280756000901,-122.82949543192196
1762899020.786463,230.680344,592.242249,816.659912,822.922607,73.469994,28.031837,2,3.502615,1.764559,1.021971,2.860445,0.407049,2.853695,120.27314,1.655608,2.134375,1.003353,3.350073,45.51281741746177,-122.82949887583611
1762899021.601907,222.128372,583.258667,815.407349,805.387024,73.582855,27.580326,2,3.437179,1.792732,-0.031858,2.802701,0.398217,2.901626,115.036606,1.655608,2.134375,1.003353,3.350073,45.512829634465376,-122.82953228763039
1762899022.423614,225.335358,600.092407,821.670105,825.427734,73.022003,27.299223,2,3.499546,1.810742,0.783663,2.875472,0.408024,2.932622,129.279312,1.655608,2.134375,1.003353,3.350073,45.51284625856185,-122.82954718722245
1762899023.244081,223.197357,594.715088,820.417542,817.912476,73.133492,27.28866,2,3.47383,1.811426,0.429374,2.849991,0.404306,2.933805,113.306488,1.655608,2.134375,1.003353,3.350073,45.512866983882915,-122.82955534388
1762899024.063282,213.576385,594.315796,819.164978,807.892151,73.245316,26.436249,2,3.524289,1.868426,0.406982,2.886974,0.399052,3.033749,131.953796,1.655608,2.134375,1.003353,3.350073,45.512866983882915,-122.82955534388
1762899024.873728,226.404358,599.023376,810.397217,825.427734,74.037766,27.428732,2,3.605337,1.802399,0.656098,2.921755,0.408071,2.918228,126.272865,1.655608,2.134375,1.003353,3.350073,45.51287653005638,-122.82955531760777
1762899025.69794,216.783386,596.118896,824.175171,812.902283,72.800056,26.667828,2,3.527617,1.85258,-0.001683,2.907375,0.401609,3.005687,113.575089,1.655608,2.134375,1.003353,3.350073,45.51289085930147,-122.82954887015491
1762899026.515889,219.990372,601.679749,817.912476,821.670105,73.357483,26.773563,2,3.530752,1.845436,0.742273,2.887846,0.405978,2.993106,115.232468,1.655608,2.134375,1.003353,3.350073,45.51289901370295,-122.82955012135422
1762899027.321325,222.128372,585.763794,805.387024,807.892151,74.498344,27.494806,2,3.746022,1.798172,1.458155,3.016997,0.399425,2.91096,189.406509,1.655608,2.134375,1.003353,3.350073,45.51288837045585,-122.8295166672744
1762899028.135516,209.300385,589.823975,814.154785,799.124329,73.69606,26.191217,2,3.788014,1.885498,0.924877,3.084029,0.394635,3.06422,141.470474,1.655608,2.134375,1.003353,3.350073,45.51288837045585,-122.8295166672744
1762899028.949721,224.266357,607.424133,814.154785,831.690491,73.69606,26.965124,2,3.741768,1.832637,1.385298,3.046378,0.410999,2.970672,177.997025,1.655608,2.134375,1.003353,3.350073,45.51288892029019,-122.82948458410999
1762899029.773933,224.266357,599.908813,824.175171,824.175171,72.800056,27.211008,2,3.740969,1.816471,1.33487,3.083214,0.407373,2.942538,190.370834,1.655608,2.134375,1.003353,3.350073,45.51288933579123,-122.8294603801585
1762899030.593134,226.404358,595.265747,819.164978,821.670105,73.245316,27.554167,2,3.597806,1.794392,2.307836,2.947196,0.406258,2.904473,130.59256,1.655608,2.134375,1.003353,3.350073,45.51288975129227,-122.82943617620683
1762899031.416106,223.197357,595.967651,822.922607,819.164978,72.910866,27.246937,2,3.550429,1.814133,0.401596,2.921728,0.40491,2.938488,126.465408,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899032.222782,228.542343,584.359924,806.639587,812.902283,74.38266,28.11437,2,3.626808,1.759507,1.789683,2.925527,0.402122,2.845171,217.790939,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899033.044501,224.266357,592.393555,821.670105,816.659912,73.022003,27.461412,2,3.549831,1.800306,0.796464,2.91679,0.403748,2.914627,129.139679,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899033.86245,223.197357,593.462524,817.912476,816.659912,73.357483,27.330515,2,3.44877,1.808719,0.754778,2.820792,0.403701,2.929126,150.434128,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899034.68541,233.88736,601.560791,822.922607,835.44812,72.910866,27.995438,2,3.49779,1.766797,0.949409,2.878411,0.413231,2.857477,176.518234,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899035.513391,230.680344,593.494812,827.9328,824.175171,72.46965,27.989239,2,3.575257,1.767179,0.645437,2.960073,0.407653,2.858123,158.79451,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899036.332593,229.611359,588.301147,819.164978,817.912476,73.245316,28.072851,2,3.561545,1.762045,0.933546,2.917493,0.404586,2.849451,166.294785,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899037.148049,225.335358,585.06189,815.407349,810.397217,73.582855,27.805542,2,3.570808,1.778565,1.354901,2.911663,0.400774,2.877439,200.47998,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899037.971008,234.956345,599.239197,822.922607,834.195557,72.910866,28.165621,2,3.549128,1.756385,2.087346,2.920658,0.412674,2.839914,225.765167,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899038.796485,239.232315,591.205627,825.427734,830.437927,72.689583,28.80797,2,3.429175,1.718196,0.991537,2.830536,0.411048,2.776282,164.896561,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899039.611929,249.922318,578.010498,815.407349,827.9328,73.582855,30.186304,2,3.138988,1.641735,-0.692295,2.559554,0.410306,2.652606,98.14817,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899040.421111,270.233276,562.709717,809.144653,832.942993,74.152374,32.443192,2,3.031736,1.530566,-0.145737,2.453113,0.41361,2.481649,114.687897,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899041.221537,261.681274,528.675171,800.376831,790.356445,74.964691,33.109276,2,2.858489,1.500653,-2.092998,2.287868,0.392693,2.437441,124.648621,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899042.020697,268.095276,538.544312,799.124329,806.639587,75.082184,33.236069,2,2.853302,1.495094,-0.670715,2.280143,0.400828,2.429311,98.429138,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899042.832384,244.577332,539.516418,811.64978,784.09375,73.923508,31.19236,2,3.095163,1.590192,0.749761,2.512188,0.388925,2.572037,105.895546,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899043.646587,232.818344,567.558472,814.154785,800.376831,73.69606,29.088593,2,3.414697,1.702041,1.019462,2.780092,0.396266,2.749738,150.338806,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899044.449506,228.542343,569.329407,802.881958,797.871765,74.730789,28.643995,2,3.535529,1.727782,1.808312,2.838612,0.394871,2.792138,193.830734,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899045.283751,234.956345,606.754517,834.195557,841.710876,71.925583,27.914139,2,3.436967,1.771816,0.771158,2.867102,0.416299,2.865976,186.710114,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899046.102953,249.922318,586.778381,819.164978,836.700684,73.245316,29.86998,2,3.402969,1.658658,2.874389,2.787593,0.414536,2.679552,199.320969,1.655608,2.134375,1.003353,3.350073,45.51289016679331,-122.829411972255
1762899046.912134,272.371277,563.076843,809.144653,835.44812,74.152374,32.601818,2,3.18139,1.523331,2.03607,2.574205,0.414912,2.470888,212.428421,1.655608,2.134375,1.003353,3.350073,45.51331127467093,-122.83047601151141
1762899047.73761,268.095276,552.322266,825.427734,820.417542,72.689583,32.677906,2,2.705174,1.519886,-2.573745,2.232926,0.407474,2.465778,120.858582,1.655608,2.134375,1.003353,3.350073,45.51331127467093,-122.83047601151141
1762899048.516731,265.957275,510.621155,779.083557,776.57843,77.013565,34.247318,2,2.857486,1.452237,-1.391872,2.22622,0.386233,2.3675,122.055054,1.655608,2.134375,1.003353,3.350073,45.51331127467093,-122.83047601151141
1762899049.315891,283.061218,536.10376,799.124329,819.164978,75.082184,34.554848,2,2.766686,1.4397,3.633173,2.210926,0.407523,2.349715,99.667664,1.655608,2.134375,1.003353,3.350073,45.51331127467093,-122.83047601151141
1762899050.146378,248.853302,541.503174,830.437927,790.356445,72.251038,31.48621,2,2.886425,1.575758,0.558341,2.396996,0.392133,2.54988,86.299248,1.655608,2.134375,1.003353,3.350073,45.51331127467093,-122.83047601151141
1762899050.974348,229.611359,575.775635,827.9328,805.387024,72.46965,28.509443,2,3.29482,1.73573,0.96944,2.72789,0.398543,2.805344,113.954842,1.655608,2.134375,1.003353,3.350073,45.51331127467093,-122.83047601151141
1762899051.793562,226.404358,589.002991,819.164978,815.407349,73.245316,27.765799,2,3.413396,1.781048,-0.679974,2.796135,0.403237,2.881667,109.210266,1.655608,2.134375,1.003353,3.350073,45.51336146368279,-122.83015329619155
1762899052.607754,229.611359,588.301147,814.154785,817.912476,73.69606,28.072851,2,3.472745,1.762045,0.289931,2.827352,0.404586,2.849451,121.572197,1.655608,2.134375,1.003353,3.350073,45.51336146368279,-122.83015329619155
1762899053.416935,232.818344,580.083923,809.144653,812.902283,74.152374,28.640387,2,3.538801,1.727994,1.056647,2.863402,0.402309,2.79249,169.580368,1.655608,2.134375,1.003353,3.350073,45.51336146368279,-122.83015329619155
1762899054.244916,218.921371,592.728394,827.9328,811.64978,72.46965,26.972393,2,3.545215,1.832154,0.525435,2.935199,0.401098,2.96983,160.561966,1.655608,2.134375,1.003353,3.350073,45.51336146368279,-122.83015329619155
1762899055.061613,223.197357,598.472778,816.659912,821.670105,73.469994,27.163866,2,3.507492,1.819548,0.894406,2.864429,0.406118,2.947875,167.689804,1.655608,2.134375,1.003353,3.350073,45.51336146368279,-122.83015329619155
1762899055.890847,222.128372,605.804443,829.185364,827.9328,72.360176,26.829275,2,3.499553,1.841695,0.486701,2.901778,0.409093,2.986534,157.857468,1.655608,2.134375,1.003353,3.350073,45.51336146368279,-122.83015329619155
1762899056.717565,228.542343,605.653198,826.680298,834.195557,72.579445,27.396736,2,3.511561,1.804453,0.799526,2.902939,0.412394,2.921767,150.769333,1.655608,2.134375,1.003353,3.350073,45.51336146368279,-122.83015329619155
1762899057.538019,228.542343,591.875183,820.417542,820.417542,73.133492,27.856833,2,3.566895,1.775371,0.887249,2.926343,0.405747,2.872009,170.047043,1.655608,2.134375,1.003353,3.350073,45.513249157288364,-122.83001262978178
1762899058.369758,215.714386,600.945557,831.690491,816.659912,72.14222,26.414225,2,3.544721,1.869948,-0.334686,2.94811,0.403375,3.036455,113.056152,1.655608,2.134375,1.003353,3.350073,45.513249157288364,-122.83001262978178
1762899059.180192,227.473358,596.701782,810.397217,824.175171,74.037766,27.600121,2,3.571472,1.791478,0.82782,2.894311,0.407513,2.899478,152.546036,1.655608,2.134375,1.003353,3.350073,45.513249157288364,-122.83001262978178
1762899060.003163,215.714386,593.430298,822.922607,809.144653,72.910866,26.659557,2,3.593922,1.853141,0.814134,2.95752,0.399749,3.006678,119.065331,1.655608,2.134375,1.003353,3.350073,45.513249157288364,-122.83001262978178
1762899060.818607,217.852371,600.06012,815.407349,817.912476,73.582855,26.63517,2,3.640934,1.854798,1.459335,2.968844,0.404072,3.009602,145.196777,1.655608,2.134375,1.003353,3.350073,45.513249157288364,-122.83001262978178
1762899061.63657,205.024399,597.857544,817.912476,802.881958,73.357483,25.536057,2,3.786386,1.932753,0.281336,3.096933,0.396261,3.149856,147.346542,1.655608,2.134375,1.003353,3.350073,45.513250817445005,-122.82997482442505
1762899062.445751,219.990372,606.689941,809.144653,826.680298,74.152374,26.611298,2,3.89538,1.856423,0.877142,3.151926,0.408395,3.012473,134.059052,1.655608,2.134375,1.003353,3.350073,45.513250817445005,-122.82997482442505
1762899063.253679,227.473358,589.186523,807.892151,816.659912,74.267342,27.854113,2,3.80232,1.77554,1.150568,3.071865,0.403888,2.872296,154.200439,1.655608,2.134375,1.003353,3.350073,45.513250817445005,-122.82997482442505
1762899064.066631,214.645386,583.226379,812.902283,797.871765,73.809608,26.902241,2,3.815401,1.836818,1.025365,3.101548,0.394265,2.977986,146.136307,1.655608,2.134375,1.003353,3.350073,45.513250817445005,-122.82997482442505
1762899064.882074,215.714386,600.945557,815.407349,816.659912,73.582855,26.414225,2,3.856827,1.869948,2.122613,3.144885,0.403375,3.036455,235.400848,1.655608,2.134375,1.003353,3.350073,45.513250817445005,-122.82997482442505
1762899065.700024,227.473358,604.217163,817.912476,831.690491,73.357483,27.350723,2,3.761526,1.807415,0.32564,3.076599,0.411139,2.926875,176.039688,1.655608,2.134375,1.003353,3.350073,45.513250817445005,-122.82997482442505
1762899066.51548,230.680344,588.484619,815.407349,819.164978,73.582855,28.160425,2,3.5895,1.756701,0.715897,2.926905,0.405236,2.840446,141.299866,1.655608,2.134375,1.003353,3.350073,45.513261715836336,-122.82995318069078
1762899067.322157,228.542343,575.592102,806.639587,804.13446,74.38266,28.42091,2,3.640433,1.741001,1.99527,2.936517,0.397892,2.814131,213.020874,1.655608,2.134375,1.003353,3.350073,45.513261715836336,-122.82995318069078
1762899068.143876,218.921371,591.47583,821.670105,810.397217,73.022003,27.014082,2,3.630038,1.829394,1.011642,2.982694,0.400494,2.965012,176.106888,1.655608,2.134375,1.003353,3.350073,45.513261715836336,-122.82995318069078
1762899068.971845,222.128372,609.562134,827.9328,831.690491,72.46965,26.708057,2,3.597546,1.849855,0.277757,2.978526,0.410905,3.000884,134.964386,1.655608,2.134375,1.003353,3.350073,45.513261715836336,-122.82995318069078
1762899069.788542,237.094315,597.101257,816.659912,834.195557,73.469994,28.421911,2,3.59006,1.740941,1.926839,2.931858,0.412767,2.814032,186.34288,1.655608,2.134375,1.003353,3.350073,45.513261715836336,-122.82995318069078
1762899070.616523,256.336334,594.142334,827.9328,850.478699,72.46965,30.140242,2,3.458738,1.644177,2.784931,2.863603,0.421462,2.656479,185.329971,1.655608,2.134375,1.003353,3.350073,45.513261715836336,-122.82995318069078
1762899071.43823,425.237976,594.334412,821.670105,1019.572388,73.022003,41.707481,2,2.971604,1.200286,2.56208,2.441678,0.510407,2.035681,164.458191,1.655608,2.134375,1.003353,3.350073,45.513261715836336,-122.82995318069078
1762899072.249928,592.276978,358.405334,811.64978,950.682312,73.923508,62.300198,3,1.987156,0.831114,6.572398,1.612875,0.49225,1.641215,60.770599,2.593422,4.426877,0.0,4.37937,45.51325746768781,-122.82966904264221
1762899073.295854,777.235352,461.532471,1045.875854,1238.767822,57.368187,62.742615,3,1.207462,0.799028,15.960896,1.262855,0.621032,1.211277,26.714462,2.593422,4.426877,0.0,4.37937,45.51324114327194,-122.82969252047533
